,houseid,max_charging_speed,required_charge,available_after,available_before
631,MAC000448,3.0,4.632902497368911,2013-10-01 20:00:00,2013-10-02 12:30:00
632,MAC000448,3.0,13.646500829429236,2013-10-02 23:00:00,2013-10-03 08:00:00
633,MAC000448,3.0,4.2676449134613925,2013-10-03 21:30:00,2013-10-04 09:30:00
634,MAC000448,3.0,28.98241671619728,2013-10-04 20:30:00,2013-10-05 10:00:00
635,MAC000448,3.0,1.201255187339977,2013-10-05 10:30:00,2013-10-06 10:00:00
636,MAC000448,3.0,7.860321591114987,2013-10-06 18:00:00,2013-10-07 06:30:00
637,MAC000448,3.0,6.563571401971315,2013-10-07 20:30:00,2013-10-08 07:30:00
638,MAC000448,3.0,15.95861629041908,2013-10-08 19:30:00,2013-10-09 12:00:00
639,MAC000448,3.0,8.645422426170953,2013-10-09 15:30:00,2013-10-10 11:00:00
640,MAC000448,3.0,4.26672935370024,2013-10-10 14:00:00,2013-10-11 08:30:00
641,MAC000448,3.0,0.6692050905935444,2013-10-11 17:30:00,2013-10-12 16:30:00
642,MAC000448,3.0,5.791847594622631,2013-10-12 21:30:00,2013-10-13 05:30:00
643,MAC000448,3.0,4.585777850489282,2013-10-13 15:00:00,2013-10-14 07:30:00
644,MAC000448,3.0,2.522143330204857,2013-10-14 17:30:00,2013-10-15 11:00:00
645,MAC000448,3.0,8.53130679289335,2013-10-15 12:30:00,2013-10-16 18:00:00
646,MAC000448,3.0,15.73569812158687,2013-10-16 21:30:00,2013-10-17 07:00:00
647,MAC000448,3.0,18.413246470931504,2013-10-17 21:30:00,2013-10-18 07:30:00
648,MAC000448,3.0,20.382431186556445,2013-10-18 18:00:00,2013-10-19 12:30:00
649,MAC000448,3.0,0.45964421684514095,2013-10-19 15:30:00,2013-10-20 09:30:00
650,MAC000448,3.0,4.585493139320332,2013-10-20 11:00:00,2013-10-21 05:30:00
651,MAC000448,3.0,2.662003429121241,2013-10-21 19:30:00,2013-10-22 10:00:00
652,MAC000448,3.0,18.1916963828757,2013-10-22 15:30:00,2013-10-23 08:00:00
653,MAC000448,3.0,3.275478367610023,2013-10-23 08:30:00,2013-10-24 06:30:00
654,MAC000448,3.0,8.27153406834939,2013-10-24 15:00:00,2013-10-25 14:30:00
655,MAC000448,3.0,5.009250593358939,2013-10-25 15:30:00,2013-10-26 07:30:00
656,MAC000448,3.0,3.2493523830609448,2013-10-26 18:00:00,2013-10-27 09:00:00
657,MAC000448,3.0,4.991503053953481,2013-10-27 18:00:00,2013-10-28 07:00:00
658,MAC000448,3.0,12.6255078945781,2013-10-28 18:00:00,2013-10-29 08:30:00
659,MAC000448,3.0,2.31339836566924,2013-10-29 18:30:00,2013-10-30 07:30:00
660,MAC000448,3.0,9.09203246291604,2013-10-30 17:30:00,2013-10-31 07:00:00
661,MAC000448,3.0,11.565910767558286,2013-10-31 17:30:00,2013-11-01 10:30:00
662,MAC000448,3.0,2.520460443849593,2013-11-01 14:30:00,2013-11-02 08:30:00
663,MAC000448,3.0,3.937270315104184,2013-11-02 18:30:00,2013-11-03 09:30:00
664,MAC000448,3.0,3.5449592273794965,2013-11-03 13:00:00,2013-11-04 16:00:00
665,MAC000448,3.0,6.553608428563534,2013-11-04 17:30:00,2013-11-05 13:30:00
666,MAC000448,3.0,8.155648950154916,2013-11-05 18:00:00,2013-11-06 14:00:00
667,MAC000448,3.0,6.005461330113798,2013-11-06 21:30:00,2013-11-07 17:30:00
668,MAC000448,3.0,1.1819378553504651,2013-11-07 19:00:00,2013-11-08 09:00:00
669,MAC000448,3.0,9.248185940654004,2013-11-08 11:00:00,2013-11-09 10:00:00
670,MAC000448,3.0,23.066910183529643,2013-11-09 17:00:00,2013-11-10 10:00:00
671,MAC000448,3.0,3.023831879856129,2013-11-10 13:00:00,2013-11-11 10:00:00
672,MAC000448,3.0,6.946596683693845,2013-11-11 14:30:00,2013-11-12 05:30:00
673,MAC000448,3.0,2.6211583433287777,2013-11-12 14:00:00,2013-11-13 06:30:00
674,MAC000448,3.0,4.1361960880879804,2013-11-13 12:30:00,2013-11-14 06:30:00
675,MAC000448,3.0,3.309279249126934,2013-11-14 18:30:00,2013-11-15 12:00:00
676,MAC000448,3.0,2.364318642266103,2013-11-15 14:00:00,2013-11-16 08:00:00
677,MAC000448,3.0,15.405698023676985,2013-11-16 22:00:00,2013-11-17 18:30:00
678,MAC000448,3.0,2.4748394940642497,2013-11-17 22:30:00,2013-11-18 14:30:00
679,MAC000448,3.0,2.10220398518394,2013-11-18 16:30:00,2013-11-19 10:00:00
680,MAC000448,3.0,0.5785557728147641,2013-11-19 11:00:00,2013-11-20 05:00:00
681,MAC000448,3.0,10.101250221581932,2013-11-20 18:30:00,2013-11-21 07:00:00
682,MAC000448,3.0,9.65274737376268,2013-11-21 20:30:00,2013-11-22 11:30:00
683,MAC000448,3.0,1.4863690421103604,2013-11-22 19:00:00,2013-11-23 07:30:00
684,MAC000448,3.0,10.34304856754144,2013-11-23 21:30:00,2013-11-24 09:30:00
685,MAC000448,3.0,1.6393169310596891,2013-11-24 17:00:00,2013-11-25 08:00:00
686,MAC000448,3.0,8.286862044593061,2013-11-25 13:30:00,2013-11-26 11:00:00
687,MAC000448,3.0,8.584516846370608,2013-11-26 16:00:00,2013-11-27 08:00:00
688,MAC000448,3.0,5.576868170313571,2013-11-27 18:30:00,2013-11-28 06:30:00
689,MAC000448,3.0,2.8932813009331717,2013-11-28 07:00:00,2013-11-29 16:00:00
690,MAC000448,3.0,1.1583119123771357,2013-11-29 16:30:00,2013-11-30 08:00:00
691,MAC000448,3.0,3.2763143132476547,2013-11-30 15:30:00,2013-12-01 07:00:00
692,MAC000448,3.0,19.005035222489003,2013-12-01 13:00:00,2013-12-02 07:00:00
693,MAC000448,3.0,4.586113737697264,2013-12-02 17:00:00,2013-12-03 17:00:00
694,MAC000448,3.0,4.14307127810401,2013-12-03 19:00:00,2013-12-04 07:30:00
695,MAC000448,3.0,8.518899176384135,2013-12-05 17:00:00,2013-12-06 14:00:00
696,MAC000448,3.0,3.2788478163644017,2013-12-06 18:00:00,2013-12-07 09:30:00
697,MAC000448,3.0,3.988102996697964,2013-12-07 15:30:00,2013-12-08 09:00:00
698,MAC000448,3.0,10.043628515106798,2013-12-08 19:00:00,2013-12-09 09:30:00
699,MAC000448,3.0,17.683590455490197,2013-12-09 16:00:00,2013-12-10 07:30:00
700,MAC000448,3.0,6.561184854442037,2013-12-10 15:30:00,2013-12-11 07:30:00
701,MAC000448,3.0,9.252702366606457,2013-12-11 21:00:00,2013-12-12 05:00:00
702,MAC000448,3.0,9.354920959980463,2013-12-12 18:30:00,2013-12-13 09:00:00
703,MAC000448,3.0,18.183402800909843,2013-12-13 17:30:00,2013-12-14 20:00:00
704,MAC000448,3.0,1.1837891788965,2013-12-14 21:00:00,2013-12-15 15:30:00
705,MAC000448,3.0,21.629052186923968,2013-12-15 19:00:00,2013-12-16 06:30:00
706,MAC000448,3.0,2.9549042074461003,2013-12-16 18:30:00,2013-12-17 08:00:00
707,MAC000448,3.0,5.920163744692742,2013-12-17 18:00:00,2013-12-18 08:30:00
708,MAC000448,3.0,8.533223093188775,2013-12-18 20:00:00,2013-12-19 08:00:00
709,MAC000448,3.0,2.366036049869892,2013-12-19 16:00:00,2013-12-20 11:30:00
710,MAC000448,3.0,10.088982948651699,2013-12-20 17:30:00,2013-12-21 11:00:00
711,MAC000448,3.0,7.552068947547692,2013-12-21 17:00:00,2013-12-22 12:30:00
712,MAC000448,3.0,10.815768080694195,2013-12-22 16:00:00,2013-12-23 06:30:00
713,MAC000448,3.0,14.6404065531137,2013-12-23 18:30:00,2013-12-24 10:00:00
714,MAC000448,3.0,13.128714490042341,2013-12-24 18:00:00,2013-12-25 19:00:00
715,MAC000448,3.0,10.94665027781994,2013-12-25 20:00:00,2013-12-26 14:00:00
716,MAC000448,3.0,2.2709762826412376,2013-12-26 14:30:00,2013-12-27 10:00:00
717,MAC000448,3.0,1.2738391742215909,2013-12-27 12:00:00,2013-12-28 10:00:00
718,MAC000448,3.0,1.3796525585579091,2013-12-28 14:00:00,2013-12-29 09:00:00
719,MAC000448,3.0,13.113874442174208,2013-12-29 19:30:00,2013-12-30 06:30:00
720,MAC000448,3.0,19.988787824608128,2013-12-30 20:00:00,2013-12-31 07:30:00
721,MAC000661,3.0,2.1482590718136216,2013-01-01 18:30:00,2013-01-02 08:30:00
722,MAC000661,3.0,12.464165408344426,2013-01-02 16:00:00,2013-01-03 11:30:00
723,MAC000661,3.0,16.230606085261062,2013-01-03 14:00:00,2013-01-04 18:00:00
724,MAC000661,3.0,7.7077269765146825,2013-01-04 20:30:00,2013-01-05 15:30:00
725,MAC000661,3.0,9.261761750860572,2013-01-06 00:00:00,2013-01-06 10:00:00
726,MAC000661,3.0,0.5907166761863486,2013-01-06 11:00:00,2013-01-07 06:30:00
727,MAC000661,3.0,2.3119438686996316,2013-01-07 16:00:00,2013-01-08 07:30:00
728,MAC000661,3.0,18.50638114726092,2013-01-08 18:30:00,2013-01-09 07:00:00
729,MAC000661,3.0,6.055196670902367,2013-01-09 17:00:00,2013-01-10 17:30:00
730,MAC000661,3.0,13.314399701189014,2013-01-10 22:00:00,2013-01-11 08:30:00
731,MAC000661,3.0,10.35023967131161,2013-01-11 14:30:00,2013-01-12 14:00:00
732,MAC000661,3.0,14.774740760954284,2013-01-12 17:30:00,2013-01-13 11:00:00
733,MAC000661,3.0,0.6430415760301578,2013-01-13 12:00:00,2013-01-14 13:30:00
734,MAC000661,3.0,2.5211122689990075,2013-01-14 16:00:00,2013-01-15 07:30:00
735,MAC000661,3.0,6.153444039907415,2013-01-15 15:00:00,2013-01-16 06:30:00
736,MAC000661,3.0,27.36108267282549,2013-01-16 18:00:00,2013-01-17 09:00:00
737,MAC000661,3.0,12.01803674935007,2013-01-17 19:30:00,2013-01-18 07:00:00
738,MAC000661,3.0,0.32888196964991806,2013-01-18 15:30:00,2013-01-19 13:30:00
739,MAC000661,3.0,7.320916310515834,2013-01-19 19:00:00,2013-01-20 08:30:00
740,MAC000661,3.0,8.95719890711391,2013-01-20 20:30:00,2013-01-21 08:00:00
741,MAC000661,3.0,2.6202496735325007,2013-01-21 18:00:00,2013-01-22 11:30:00
742,MAC000661,3.0,16.192130976003096,2013-01-22 21:30:00,2013-01-23 10:30:00
743,MAC000661,3.0,14.43280032661332,2013-01-23 14:30:00,2013-01-24 07:00:00
744,MAC000661,3.0,18.64039766599809,2013-01-24 17:30:00,2013-01-25 06:30:00
745,MAC000661,3.0,13.002413195981589,2013-01-25 19:00:00,2013-01-26 08:30:00
746,MAC000661,3.0,5.20223761284871,2013-01-26 13:30:00,2013-01-27 14:00:00
747,MAC000661,3.0,2.893483854274257,2013-01-27 15:30:00,2013-01-28 07:00:00
748,MAC000661,3.0,7.684108316784911,2013-01-28 17:30:00,2013-01-29 07:30:00
749,MAC000661,3.0,13.12643731984939,2013-01-29 19:00:00,2013-01-30 14:00:00
750,MAC000661,3.0,2.3649628195734316,2013-01-30 15:30:00,2013-01-31 07:00:00
751,MAC000661,3.0,6.5567208231226815,2013-01-31 16:30:00,2013-02-01 08:30:00
752,MAC000661,3.0,0.6011427261919698,2013-02-01 09:00:00,2013-02-02 12:30:00
753,MAC000661,3.0,10.043914723930843,2013-02-02 17:30:00,2013-02-03 07:30:00
754,MAC000661,3.0,13.817495310593117,2013-02-03 19:00:00,2013-02-04 08:30:00
755,MAC000661,3.0,4.2864409363078035,2013-02-04 20:00:00,2013-02-05 11:30:00
756,MAC000661,3.0,5.054456589166173,2013-02-05 17:30:00,2013-02-06 07:30:00
757,MAC000661,3.0,13.886663538730303,2013-02-06 20:00:00,2013-02-07 07:30:00
758,MAC000661,3.0,18.617671799789115,2013-02-07 19:30:00,2013-02-08 08:30:00
759,MAC000661,3.0,5.4590361751815255,2013-02-08 14:30:00,2013-02-09 15:30:00
760,MAC000661,3.0,4.964256845477078,2013-02-09 19:00:00,2013-02-10 13:30:00
761,MAC000661,3.0,13.098656482424357,2013-02-10 16:00:00,2013-02-11 05:30:00
762,MAC000661,3.0,5.208217998397687,2013-02-11 19:00:00,2013-02-12 06:00:00
763,MAC000661,3.0,12.325450672620455,2013-02-12 16:00:00,2013-02-13 10:00:00
764,MAC000661,3.0,0.2803187068782415,2013-02-13 10:30:00,2013-02-14 06:30:00
765,MAC000661,3.0,3.54763406348752,2013-02-14 16:00:00,2013-02-15 07:30:00
766,MAC000661,3.0,9.254258350464166,2013-02-15 18:30:00,2013-02-16 01:30:00
767,MAC000661,3.0,17.672167614371734,2013-02-16 16:00:00,2013-02-17 17:00:00
768,MAC000661,3.0,4.237558963054044,2013-02-17 20:30:00,2013-02-18 08:30:00
769,MAC000661,3.0,1.2869885015960765,2013-02-18 19:00:00,2013-02-19 20:00:00
770,MAC000661,3.0,0.1336724656631786,2013-02-19 21:00:00,2013-02-20 09:00:00
771,MAC000661,3.0,23.084815832558608,2013-02-20 15:30:00,2013-02-21 08:30:00
772,MAC000661,3.0,2.3638194527852763,2013-02-21 13:00:00,2013-02-22 06:00:00
773,MAC000661,3.0,15.673454714929145,2013-02-22 16:00:00,2013-02-23 12:00:00
774,MAC000661,3.0,11.288646582739927,2013-02-23 23:00:00,2013-02-24 09:00:00
775,MAC000661,3.0,13.609144905235734,2013-02-25 00:00:00,2013-02-25 07:30:00
776,MAC000661,3.0,19.29078199865216,2013-02-25 19:00:00,2013-02-26 05:00:00
777,MAC000661,3.0,1.540933934912396,2013-02-26 15:00:00,2013-02-27 10:30:00
778,MAC000661,3.0,1.7756959441215212,2013-02-27 12:00:00,2013-02-28 11:30:00
779,MAC000661,3.0,9.732826784332143,2013-02-28 17:30:00,2013-03-01 11:30:00
780,MAC000661,3.0,5.787858353250992,2013-03-01 13:30:00,2013-03-02 09:30:00
781,MAC000661,3.0,4.751503168969864,2013-03-02 12:30:00,2013-03-03 17:00:00
782,MAC000661,3.0,2.658787611283284,2013-03-03 17:30:00,2013-03-04 10:30:00
783,MAC000661,3.0,19.02464226526396,2013-03-04 13:30:00,2013-03-05 06:00:00
784,MAC000661,3.0,14.796385986877935,2013-03-05 16:00:00,2013-03-06 07:30:00
785,MAC000661,3.0,7.873865131004697,2013-03-06 19:00:00,2013-03-07 12:00:00
786,MAC000661,3.0,6.5131340757156755,2013-03-07 16:00:00,2013-03-08 10:00:00
787,MAC000661,3.0,2.0248609328098697,2013-03-08 13:00:00,2013-03-09 11:00:00
788,MAC000661,3.0,15.916188305848069,2013-03-09 21:00:00,2013-03-10 08:00:00
789,MAC000661,3.0,5.683784557810952,2013-03-10 14:00:00,2013-03-11 09:30:00
790,MAC000661,3.0,5.919038939746327,2013-03-11 11:30:00,2013-03-12 10:30:00
791,MAC000661,3.0,9.156817658039511,2013-03-12 13:30:00,2013-03-13 08:30:00
792,MAC000661,3.0,3.0257999838615097,2013-03-13 10:30:00,2013-03-14 08:30:00
793,MAC000661,3.0,2.06800979064132,2013-03-14 09:00:00,2013-03-15 10:30:00
794,MAC000661,3.0,3.252495669147692,2013-03-15 11:30:00,2013-03-16 09:30:00
795,MAC000661,3.0,4.596935616460964,2013-03-16 17:00:00,2013-03-17 19:30:00
796,MAC000661,3.0,7.860528870983116,2013-03-17 20:30:00,2013-03-18 06:30:00
797,MAC000661,3.0,6.549136794275548,2013-03-18 16:30:00,2013-03-19 13:30:00
798,MAC000661,3.0,7.218325304179355,2013-03-19 19:00:00,2013-03-20 06:00:00
799,MAC000661,3.0,9.531194985967891,2013-03-20 18:00:00,2013-03-21 08:30:00
800,MAC000661,3.0,6.222363179551705,2013-03-21 21:00:00,2013-03-22 07:30:00
801,MAC000661,3.0,2.953894436044142,2013-03-22 18:30:00,2013-03-23 13:00:00
802,MAC000661,3.0,3.9021841010828298,2013-03-23 15:30:00,2013-03-24 17:00:00
803,MAC000661,3.0,0.6557105561821763,2013-03-24 18:30:00,2013-03-25 07:00:00
804,MAC000661,3.0,4.586128603579749,2013-03-25 15:30:00,2013-03-26 10:00:00
805,MAC000661,3.0,4.9116308401344835,2013-03-26 12:00:00,2013-03-27 02:00:00
806,MAC000661,3.0,10.100560650140032,2013-03-27 11:00:00,2013-03-28 07:00:00
807,MAC000661,3.0,28.162077841793042,2013-03-28 17:00:00,2013-03-29 08:30:00
808,MAC000661,3.0,5.022547046622461,2013-03-29 19:00:00,2013-03-30 09:30:00
809,MAC000661,3.0,13.096894114334194,2013-03-30 20:00:00,2013-03-31 14:30:00
810,MAC000661,3.0,8.191160431609692,2013-03-31 16:30:00,2013-04-01 12:00:00
811,MAC000661,3.0,8.520212794840655,2013-04-01 17:30:00,2013-04-02 08:30:00
812,MAC000661,3.0,16.918550016688748,2013-04-02 13:00:00,2013-04-03 06:30:00
813,MAC000661,3.0,14.23217027501236,2013-04-03 18:30:00,2013-04-04 09:30:00
814,MAC000661,3.0,4.517586991418235,2013-04-04 18:00:00,2013-04-05 08:30:00
815,MAC000661,3.0,6.610073074653287,2013-04-05 18:00:00,2013-04-06 11:30:00
816,MAC000661,3.0,1.1657135121345223,2013-04-06 15:30:00,2013-04-07 10:00:00
817,MAC000661,3.0,1.1842056835139867,2013-04-07 12:00:00,2013-04-08 15:30:00
818,MAC000661,3.0,2.5215087306682182,2013-04-08 18:30:00,2013-04-09 16:30:00
819,MAC000661,3.0,2.9597449467311536,2013-04-09 17:30:00,2013-04-10 06:30:00
820,MAC000661,3.0,3.544782964423045,2013-04-10 21:30:00,2013-04-11 05:30:00
821,MAC000661,3.0,23.914224604064454,2013-04-11 22:00:00,2013-04-12 09:30:00
822,MAC000661,3.0,4.7360166873005,2013-04-12 11:00:00,2013-04-13 05:00:00
823,MAC000661,3.0,7.813829646864137,2013-04-13 17:00:00,2013-04-14 07:30:00
824,MAC000661,3.0,16.1866484972436,2013-04-14 15:30:00,2013-04-15 07:00:00
825,MAC000661,3.0,5.9094150843535225,2013-04-15 17:00:00,2013-04-16 08:30:00
826,MAC000661,3.0,12.783617430899286,2013-04-16 10:30:00,2013-04-17 06:00:00
827,MAC000661,3.0,20.718198524038048,2013-04-17 19:30:00,2013-04-18 18:00:00
828,MAC000661,3.0,1.3113660557748792,2013-04-18 22:30:00,2013-04-19 16:00:00
829,MAC000661,3.0,14.415742113384855,2013-04-19 17:00:00,2013-04-20 09:00:00
830,MAC000661,3.0,5.0583543021270145,2013-04-20 14:00:00,2013-04-21 15:00:00
831,MAC000661,3.0,0.7712738773030159,2013-04-21 23:00:00,2013-04-22 06:00:00
832,MAC000661,3.0,9.248087635619072,2013-04-22 20:30:00,2013-04-23 08:00:00
833,MAC000661,3.0,21.928395758031407,2013-04-23 21:30:00,2013-04-24 05:30:00
834,MAC000661,3.0,8.204294752829526,2013-04-24 13:30:00,2013-04-25 10:00:00
835,MAC000661,3.0,8.530845815120193,2013-04-25 22:00:00,2013-04-26 10:30:00
836,MAC000661,3.0,26.948037829690215,2013-04-26 16:30:00,2013-04-27 12:00:00
837,MAC000661,3.0,6.167203337364187,2013-04-27 19:30:00,2013-04-28 08:30:00
838,MAC000661,3.0,0.6554464837665412,2013-04-28 09:30:00,2013-04-29 07:30:00
839,MAC000661,3.0,1.734062846755972,2013-04-29 17:30:00,2013-04-30 09:30:00
840,MAC000661,3.0,7.8701323890190045,2013-04-30 16:30:00,2013-05-01 11:00:00
841,MAC000661,3.0,6.497487279848808,2013-05-01 16:00:00,2013-05-02 08:00:00
842,MAC000661,3.0,0.5040996679534926,2013-05-02 09:00:00,2013-05-03 12:30:00
843,MAC000661,3.0,1.18131271734372,2013-05-03 17:30:00,2013-05-04 08:00:00
844,MAC000661,3.0,15.949245951013935,2013-05-04 20:00:00,2013-05-05 09:30:00
845,MAC000661,3.0,1.401717862616962,2013-05-05 12:30:00,2013-05-06 13:00:00
846,MAC000661,3.0,2.8918093195597727,2013-05-06 15:00:00,2013-05-07 07:30:00
847,MAC000661,3.0,13.767801251394626,2013-05-07 13:00:00,2013-05-08 14:00:00
848,MAC000661,3.0,0.9846481786139778,2013-05-08 15:00:00,2013-05-09 06:30:00
849,MAC000661,3.0,6.1717762981185045,2013-05-09 16:00:00,2013-05-10 13:00:00
850,MAC000661,3.0,2.2954755592760896,2013-05-10 14:30:00,2013-05-11 09:00:00
851,MAC000661,3.0,17.960962422252702,2013-05-11 13:00:00,2013-05-12 05:30:00
852,MAC000661,3.0,4.037974904521809,2013-05-12 16:00:00,2013-05-13 07:30:00
853,MAC000661,3.0,6.003911179482149,2013-05-13 17:30:00,2013-05-14 07:00:00
854,MAC000661,3.0,5.615267501652338,2013-05-14 22:30:00,2013-05-15 07:30:00
855,MAC000661,3.0,2.66288995490445,2013-05-15 17:00:00,2013-05-16 08:30:00
856,MAC000661,3.0,13.129367757177715,2013-05-16 23:00:00,2013-05-17 14:30:00
857,MAC000661,3.0,4.06852988188674,2013-05-17 16:00:00,2013-05-18 11:30:00
858,MAC000661,3.0,1.7748680221967783,2013-05-18 13:30:00,2013-05-19 08:00:00
859,MAC000661,3.0,2.8932261080561568,2013-05-19 12:00:00,2013-05-20 10:00:00
860,MAC000661,3.0,11.426881160666337,2013-05-20 18:30:00,2013-05-21 14:00:00
861,MAC000661,3.0,7.053332141903003,2013-05-21 17:00:00,2013-05-22 11:00:00
862,MAC000661,3.0,6.554632375038557,2013-05-22 14:00:00,2013-05-23 16:30:00
863,MAC000661,3.0,2.4068350652093287,2013-05-23 18:00:00,2013-05-24 17:00:00
864,MAC000661,3.0,0.3275354906123929,2013-05-24 17:30:00,2013-05-25 14:00:00
865,MAC000661,3.0,7.522815384135165,2013-05-25 21:00:00,2013-05-26 11:00:00
866,MAC000661,3.0,11.82498955102117,2013-05-26 14:30:00,2013-05-27 09:30:00
867,MAC000661,3.0,11.363703266381409,2013-05-27 17:00:00,2013-05-28 07:30:00
868,MAC000661,3.0,8.410031113400072,2013-05-28 17:30:00,2013-05-29 00:30:00
869,MAC000661,3.0,10.629002193892873,2013-05-29 20:00:00,2013-05-30 06:00:00
870,MAC000661,3.0,13.304312802668765,2013-05-30 12:00:00,2013-05-31 10:30:00
871,MAC000661,3.0,10.049312208992676,2013-05-31 16:30:00,2013-06-01 07:30:00
872,MAC000661,3.0,7.219345447060133,2013-06-01 14:30:00,2013-06-02 14:30:00
873,MAC000661,3.0,8.860194832251219,2013-06-02 23:30:00,2013-06-03 07:30:00
874,MAC000661,3.0,1.1822526849071922,2013-06-03 15:00:00,2013-06-04 09:30:00
875,MAC000661,3.0,3.7449779156647183,2013-06-04 15:30:00,2013-06-05 18:00:00
876,MAC000661,3.0,4.830424269774428,2013-06-05 20:00:00,2013-06-06 06:00:00
877,MAC000661,3.0,9.257443790954397,2013-06-06 16:00:00,2013-06-07 07:00:00
878,MAC000661,3.0,23.14945498099554,2013-06-07 19:00:00,2013-06-08 11:00:00
879,MAC000661,3.0,1.772577643815965,2013-06-08 19:30:00,2013-06-09 07:30:00
880,MAC000661,3.0,15.409926704617913,2013-06-09 19:30:00,2013-06-10 10:00:00
881,MAC000661,3.0,11.232273884358142,2013-06-10 20:00:00,2013-06-11 07:00:00
882,MAC000661,3.0,2.313025946925088,2013-06-11 16:00:00,2013-06-12 11:00:00
883,MAC000661,3.0,3.2777485159702806,2013-06-12 20:30:00,2013-06-13 08:00:00
884,MAC000661,3.0,18.23894615674292,2013-06-13 20:00:00,2013-06-14 10:00:00
885,MAC000661,3.0,6.5544866783818785,2013-06-14 16:00:00,2013-06-15 13:00:00
886,MAC000661,3.0,3.7879194691179614,2013-06-15 23:00:00,2013-06-16 10:00:00
887,MAC000661,3.0,24.274994218536293,2013-06-16 16:30:00,2013-06-17 06:30:00
888,MAC000661,3.0,15.501207865354967,2013-06-17 20:30:00,2013-06-18 09:00:00
889,MAC000661,3.0,0.4376275803556024,2013-06-18 09:30:00,2013-06-19 08:30:00
890,MAC000661,3.0,7.0912750640499285,2013-06-19 12:30:00,2013-06-20 07:30:00
891,MAC000661,3.0,13.234234795132608,2013-06-20 16:00:00,2013-06-21 14:30:00
892,MAC000661,3.0,0.21841863412680826,2013-06-21 16:00:00,2013-06-22 09:00:00
893,MAC000661,3.0,5.569716579047625,2013-06-22 11:30:00,2013-06-23 16:30:00
894,MAC000661,3.0,7.150760955415193,2013-06-23 17:30:00,2013-06-24 06:00:00
895,MAC000661,3.0,2.987069759042107,2013-06-24 18:30:00,2013-06-25 07:00:00
896,MAC000661,3.0,13.21230384338279,2013-06-25 17:30:00,2013-06-26 13:00:00
897,MAC000661,3.0,0.2801917973837976,2013-06-26 18:30:00,2013-06-27 07:00:00
898,MAC000661,3.0,3.936583624592388,2013-06-27 16:30:00,2013-06-28 09:00:00
899,MAC000661,3.0,21.591886416223765,2013-06-28 17:30:00,2013-06-29 10:00:00
900,MAC000661,3.0,14.773365063770695,2013-06-29 16:00:00,2013-06-30 10:00:00
901,MAC000661,3.0,4.258202023279363,2013-06-30 12:30:00,2013-07-01 11:00:00
902,MAC000661,3.0,9.16118524611128,2013-07-01 14:30:00,2013-07-02 08:30:00
903,MAC000661,3.0,6.216334392886397,2013-07-02 12:30:00,2013-07-03 07:30:00
904,MAC000661,3.0,1.1841181264904288,2013-07-03 08:30:00,2013-07-04 05:30:00
905,MAC000661,3.0,11.566420750528646,2013-07-04 15:30:00,2013-07-05 08:00:00
906,MAC000661,3.0,8.872595933036498,2013-07-05 17:00:00,2013-07-06 12:00:00
907,MAC000661,3.0,6.166395311274747,2013-07-07 19:00:00,2013-07-08 07:30:00
908,MAC000661,3.0,12.347105500643401,2013-07-08 17:30:00,2013-07-09 08:00:00
909,MAC000661,3.0,4.208092551722564,2013-07-09 18:00:00,2013-07-10 05:30:00
910,MAC000661,3.0,1.8078619942097065,2013-07-10 19:00:00,2013-07-11 14:00:00
911,MAC000661,3.0,3.6067518153752847,2013-07-11 19:00:00,2013-07-12 07:00:00
912,MAC000661,3.0,8.524754781310786,2013-07-12 18:00:00,2013-07-13 11:00:00
913,MAC000661,3.0,8.864208796308434,2013-07-13 17:30:00,2013-07-14 12:00:00
914,MAC000661,3.0,1.735543978154254,2013-07-14 12:30:00,2013-07-15 07:00:00
915,MAC000661,3.0,5.320729100204919,2013-07-15 17:00:00,2013-07-16 11:30:00
916,MAC000661,3.0,10.514141152525886,2013-07-16 14:30:00,2013-07-17 07:00:00
917,MAC000661,3.0,5.915297276472316,2013-07-17 20:00:00,2013-07-18 08:00:00
918,MAC000661,3.0,13.434483700160902,2013-07-18 18:30:00,2013-07-19 08:30:00
919,MAC000661,3.0,7.090206110273707,2013-07-19 20:30:00,2013-07-20 16:30:00
920,MAC000661,3.0,8.674862376351516,2013-07-20 17:30:00,2013-07-21 10:00:00
921,MAC000661,3.0,13.122667694223411,2013-07-21 15:00:00,2013-07-22 06:00:00
922,MAC000661,3.0,6.30337621132356,2013-07-22 08:00:00,2013-07-23 11:00:00
923,MAC000661,3.0,14.739429301715429,2013-07-23 16:00:00,2013-07-24 08:00:00
924,MAC000661,3.0,14.445832358364179,2013-07-24 21:00:00,2013-07-25 07:00:00
925,MAC000661,3.0,5.3948717111209,2013-07-25 13:30:00,2013-07-26 07:30:00
926,MAC000661,3.0,18.2353998699806,2013-07-26 16:00:00,2013-07-27 10:30:00
927,MAC000661,3.0,3.5459783239048126,2013-07-27 13:30:00,2013-07-28 19:00:00
928,MAC000661,3.0,4.202556114075958,2013-07-28 21:00:00,2013-07-29 07:00:00
929,MAC000661,3.0,5.2061834574648245,2013-07-29 10:00:00,2013-07-30 18:00:00
930,MAC000661,3.0,1.5132272864262992,2013-07-30 22:00:00,2013-07-31 14:30:00
931,MAC000661,3.0,1.2343283332539872,2013-07-31 17:00:00,2013-08-01 17:00:00
932,MAC000661,3.0,9.454334546561931,2013-08-01 22:30:00,2013-08-02 07:30:00
